OID_,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,Si Zhou,泗州,泗州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1985,FROM_FD,满志敏,满志敏, ,2002/12/10,118.380730000000000,33.118580000000001,11509.2001953
,Chu Zhou,滁州,滁州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1984,FROM_FD,满志敏,满志敏, ,2002/12/10,118.261970000000005,32.297449999999998,4560.1098633
,He Zhou,和州,和州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1983,FROM_FD,满志敏,满志敏, ,2002/12/10,118.178569999999993,31.714860000000002,2700.5500488
,Guangde Zhou,广德州,廣德州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1980,FROM_FD,满志敏,满志敏, ,2002/12/10,119.315680000000000,30.951640000000001,3314.6899414
,Liu'an Zhou,六安州,六安州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1975,FROM_FD,满志敏,满志敏, ,2002/12/10,116.180949999999996,31.298610000000000,9903.0800781
,Xuzhou Fu,徐州府,徐州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,2024,FROM_FD,满志敏,满志敏, ,2002/05/15,117.383529999999993,34.277740000000001,16567.5996094
,Hai Zhou,海州,海州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2033,FROM_FD,满志敏,满志敏, ,2002/05/15,119.080370000000002,34.513959999999997,10267.5996094
,Yulin Fu,榆林府,榆林府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1836,FROM_FD,满志敏,满志敏, ,2002/06/25,110.142200000000003,38.345210000000002,12688.5000000
,Suide Zhou,绥德州,綏德州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1837,FROM_FD,满志敏,满志敏, ,2002/06/25,110.041839999999993,37.506970000000003,8682.8300781
,Yan'an Fu,延安府,延安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1838,FROM_FD,满志敏,满志敏, ,2002/06/25,108.900959999999998,36.715840000000000,33613.8007813
,Fu Zhou,鄜州,鄜州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1831,FROM_FD,满志敏,满志敏, ,2002/06/25,109.304789999999997,35.728549999999998,11740.2998047
,Tong Zhou,同州府,同州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1839,FROM_FD,满志敏,满志敏, ,2002/06/25,109.942530000000005,35.030600000000000,11445.4003906
,Shang Zhou,商州,商州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1832,FROM_FD,满志敏,满志敏, ,2002/06/25,109.794550000000001,33.766910000000003,17750.5996094
,Xing'an Fu,兴安府,興安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,陕西,0.000000000000000,POLYGON,1833,FROM_FD,满志敏,满志敏, ,2002/06/25,109.118080000000006,32.522269999999999,19894.5996094
,Huai'an Fu,淮安府,淮安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2032,FROM_FD,满志敏,满志敏, ,2002/05/15,119.370180000000005,33.817279999999997,19570.8007813
,Yangzhou Fu,扬州府,揚州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2031,FROM_FD,满志敏,满志敏, ,2002/05/15,119.904830000000004,32.792760000000001,16291.7998047
,Jiangning Fu,江宁府,江寧府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2029,FROM_FD,满志敏,满志敏, ,2002/05/15,118.868269999999995,31.920940000000002,8347.0703125
